order_id,customer_id,order_date,ship_date,ship_mode,product_id,product_name,division,sales,units,gross_profit,unit_price,cost,target
US-2022-122168-CHO-FUD-51000,122168,21-08-2022,16-02-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,43.2,12,28.8,3.6,14.4,27000
US-2022-122168-CHO-NUT-13000,122168,21-08-2022,16-02-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2022-169201-CHO-MIL-31000,169201,28-09-2022,23-03-2028,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2022-169201-CHO-MIL-31000,169201,28-09-2022,23-03-2028,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-156118-CHO-FUD-51000,156118,08-12-2022,03-06-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2023-109407-CHO-TRI-54000,109407,24-01-2023,18-07-2028,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2023-146437-CHO-TRI-54000,146437,28-01-2023,24-07-2028,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2023-145919-CHO-NUT-13000,145919,18-12-2023,14-06-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,27.92,8,19.92,3.49,8,27000
US-2023-145919-CHO-TRI-54000,145919,18-12-2023,14-06-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
US-2023-145919-CHO-FUD-51000,145919,18-12-2023,14-06-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2024-160143-CHO-TRI-54000,160143,31-03-2024,28-09-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2024-122672-CHO-FUD-51000,122672,04-11-2024,02-05-2030,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2024-122672-CHO-MIL-31000,122672,04-11-2024,02-05-2030,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2024-122714-CHO-TRI-54000,122714,07-12-2024,05-06-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2021-163748-CHO-TRI-54000,163748,14-10-2021,10-04-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2021-163748-CHO-FUD-51000,163748,14-10-2021,10-04-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-165162-CHO-TRI-54000,165162,14-05-2022,11-11-2027,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2023-156692-CHO-FUD-51000,156692,13-08-2023,02-02-2029,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2023-156692-CHO-NUT-13000,156692,13-08-2023,02-02-2029,Same Day,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2023-111794-CHO-FUD-51000,111794,01-10-2023,23-03-2029,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,3.6,1,2.4,3.6,1.2,27000
US-2023-111794-CHO-FUD-51000,111794,01-10-2023,23-03-2029,Same Day,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2024-117821-CHO-MIL-31000,117821,12-06-2024,07-12-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-146724-CHO-TRI-54000,146724,20-11-2024,20-05-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,37.5,10,24.5,3.75,13,27000
US-2024-169978-CHO-TRI-54000,169978,24-12-2024,20-06-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2024-169978-CHO-TRI-54000,169978,24-12-2024,20-06-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2021-135699-CHO-TRI-54000,135699,29-08-2021,19-02-2027,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2021-135699-OTH-LIC-15000,135699,29-08-2021,19-02-2027,Same Day,OTH-LIC-15000,Lickable Wallpaper,Other,40,2,20,20,20,3000
US-2024-131492-CHO-MIL-31000,131492,19-10-2024,16-04-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-131492-CHO-MIL-31000,131492,19-10-2024,16-04-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-131492-CHO-SCR-58000,131492,19-10-2024,16-04-2030,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-131492-CHO-MIL-31000,131492,19-10-2024,16-04-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,32.5,10,21.1,3.25,11.4,27000
US-2022-100216-CHO-TRI-54000,100216,13-04-2022,05-10-2027,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,22.5,6,14.7,3.75,7.8,27000
US-2022-100216-CHO-SCR-58000,100216,13-04-2022,05-10-2027,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-166772-OTH-LIC-15000,166772,20-09-2023,16-03-2029,Standard Class,OTH-LIC-15000,Lickable Wallpaper,Other,40,2,20,20,20,3000
US-2023-118500-CHO-TRI-54000,118500,17-11-2023,10-05-2029,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2023-165470-CHO-MIL-31000,165470,25-11-2023,22-05-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,3.25,1,2.11,3.25,1.14,27000
US-2024-132584-CHO-SCR-58000,132584,26-08-2024,17-02-2030,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2021-144281-CHO-FUD-51000,144281,10-06-2021,06-12-2026,Second Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-109862-CHO-FUD-51000,109862,25-10-2022,21-04-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-109862-CHO-MIL-31000,109862,25-10-2022,21-04-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,3.25,1,2.11,3.25,1.14,27000
US-2022-150875-CHO-SCR-58000,150875,16-11-2022,12-05-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2022-150875-CHO-SCR-58000,150875,16-11-2022,12-05-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-130001-CHO-TRI-54000,130001,23-04-2023,18-10-2028,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2023-165484-CHO-NUT-13000,165484,23-10-2023,20-04-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,24.43,7,17.43,3.49,7,27000
US-2023-165484-CHO-MIL-31000,165484,23-10-2023,20-04-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2024-141677-CHO-TRI-54000,141677,26-03-2024,20-09-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,30,8,19.6,3.75,10.4,27000
US-2024-141677-CHO-TRI-54000,141677,26-03-2024,20-09-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2024-141677-CHO-SCR-58000,141677,26-03-2024,20-09-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-141677-CHO-NUT-13000,141677,26-03-2024,20-09-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2024-141677-CHO-MIL-31000,141677,26-03-2024,20-09-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-126382-CHO-TRI-54000,126382,03-06-2024,28-11-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2024-124576-CHO-SCR-58000,124576,01-08-2024,25-01-2030,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2021-147627-CHO-TRI-54000,147627,20-01-2021,19-07-2026,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2021-147627-CHO-MIL-31000,147627,20-01-2021,19-07-2026,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2021-147627-CHO-TRI-54000,147627,20-01-2021,19-07-2026,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2021-147627-CHO-SCR-58000,147627,20-01-2021,19-07-2026,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2021-147627-CHO-FUD-51000,147627,20-01-2021,19-07-2026,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,10.8,3,7.2,3.6,3.6,27000
US-2021-147627-CHO-FUD-51000,147627,20-01-2021,19-07-2026,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,25.2,7,16.8,3.6,8.4,27000
US-2021-127159-CHO-MIL-31000,127159,12-05-2021,05-11-2026,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,22.75,7,14.77,3.25,7.98,27000
US-2023-101987-CHO-NUT-13000,101987,24-06-2023,20-12-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,31.41,9,22.41,3.49,9,27000
US-2023-140634-CHO-SCR-58000,140634,03-10-2023,28-03-2029,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-134607-CHO-SCR-58000,134607,03-10-2024,31-03-2030,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-166709-CHO-NUT-13000,166709,17-11-2024,15-05-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2021-129189-CHO-MIL-31000,129189,21-07-2021,15-01-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2021-129189-OTH-KAZ-38000,129189,21-07-2021,15-01-2027,Standard Class,OTH-KAZ-38000,Kazookles,Other,9.75,3,0.75,3.25,9,3000
US-2021-129189-OTH-GUM-21000,129189,21-07-2021,15-01-2027,Standard Class,OTH-GUM-21000,Wonka Gum,Other,1.25,1,0.65,1.25,0.6,3000
US-2021-129189-CHO-FUD-51000,129189,21-07-2021,15-01-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-118871-OTH-GUM-21000,118871,04-12-2022,31-05-2028,Second Class,OTH-GUM-21000,Wonka Gum,Other,6.25,5,3.25,1.25,3,3000
US-2022-118871-CHO-SCR-58000,118871,04-12-2022,31-05-2028,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2022-118871-CHO-TRI-54000,118871,04-12-2022,31-05-2028,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2022-128587-OTH-KAZ-38000,128587,24-12-2022,21-06-2028,Standard Class,OTH-KAZ-38000,Kazookles,Other,6.5,2,0.5,3.25,6,3000
US-2022-128587-CHO-NUT-13000,128587,24-12-2022,21-06-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,24.43,7,17.43,3.49,7,27000
US-2023-100510-CHO-SCR-58000,100510,12-05-2023,06-11-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2023-100510-CHO-NUT-13000,100510,12-05-2023,06-11-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,13.96,4,9.96,3.49,4,27000
US-2023-110170-CHO-TRI-54000,110170,27-09-2023,25-03-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2024-127117-CHO-NUT-13000,127117,14-04-2024,10-10-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
US-2024-146367-CHO-NUT-13000,146367,04-08-2024,29-01-2030,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2024-132738-CHO-TRI-54000,132738,04-08-2024,28-01-2030,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,3.75,1,2.45,3.75,1.3,27000
US-2024-132738-OTH-GUM-21000,132738,04-08-2024,28-01-2030,First Class,OTH-GUM-21000,Wonka Gum,Other,2.5,2,1.3,1.25,1.2,3000
US-2024-125199-CHO-TRI-54000,125199,19-10-2024,17-04-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
US-2024-125199-CHO-SCR-58000,125199,19-10-2024,17-04-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2024-125199-CHO-TRI-54000,125199,19-10-2024,17-04-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,15,4,9.8,3.75,5.2,27000
US-2024-129805-CHO-TRI-54000,129805,28-12-2024,25-06-2030,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2022-129917-CHO-NUT-13000,129917,02-10-2022,25-03-2028,First Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
US-2022-129917-CHO-SCR-58000,129917,02-10-2022,25-03-2028,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2022-129917-CHO-MIL-31000,129917,02-10-2022,25-03-2028,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2023-106075-CHO-NUT-13000,106075,18-09-2023,15-03-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,3.49,1,2.49,3.49,1,27000
US-2024-130904-CHO-SCR-58000,130904,11-04-2024,07-10-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,28.8,8,20,3.6,8.8,27000
US-2024-130904-CHO-SCR-58000,130904,11-04-2024,07-10-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,3.6,1,2.5,3.6,1.1,27000
US-2024-151281-CHO-TRI-54000,151281,27-04-2024,23-10-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,26.25,7,17.15,3.75,9.1,27000
CA-2021-143500-CHO-SCR-58000,143500,30-12-2021,26-06-2027,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
CA-2024-143500-CHO-SCR-58000,143500,30-12-2024,26-06-2030,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
CA-2023-121465-CHO-MIL-31000,121465,12-06-2023,07-12-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
CA-2024-130494-CHO-MIL-31000,130494,16-03-2024,11-09-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
CA-2023-121465-CHO-MIL-31000,121465,12-06-2023,07-12-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,19.5,6,12.66,3.25,6.84,27000
CA-2024-130494-CHO-MIL-31000,130494,16-03-2024,11-09-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,19.5,6,12.66,3.25,6.84,27000
CA-2023-121465-CHO-NUT-13000,121465,12-06-2023,07-12-2028,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
CA-2024-130494-CHO-NUT-13000,130494,16-03-2024,11-09-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,17.45,5,12.45,3.49,5,27000
CA-2023-121465-CHO-SCR-58000,121465,12-06-2023,07-12-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
CA-2024-130494-CHO-SCR-58000,130494,16-03-2024,11-09-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2021-121664-CHO-MIL-31000,121664,06-05-2021,31-10-2026,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,26,8,16.88,3.25,9.12,27000
US-2021-122217-CHO-MIL-31000,122217,24-11-2021,22-05-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2022-122259-CHO-SCR-58000,122259,31-10-2022,26-04-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2022-118983-CHO-FUD-51000,118983,22-11-2022,18-05-2028,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,18,5,12,3.6,6,27000
US-2022-118983-CHO-SCR-58000,118983,22-11-2022,18-05-2028,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2022-156853-OTH-KAZ-38000,156853,03-12-2022,27-05-2028,Second Class,OTH-KAZ-38000,Kazookles,Other,22.75,7,1.75,3.25,21,3000
US-2024-161893-CHO-SCR-58000,161893,23-01-2024,19-07-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-161893-CHO-FUD-51000,161893,23-01-2024,19-07-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-111689-CHO-MIL-31000,111689,30-11-2024,25-05-2030,Second Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-111689-CHO-SCR-58000,111689,30-11-2024,25-05-2030,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2021-143707-CHO-SCR-58000,143707,01-03-2021,26-08-2026,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2022-103954-CHO-TRI-54000,103954,09-08-2022,03-02-2028,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2024-113278-CHO-MIL-31000,113278,14-01-2024,12-07-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-113278-CHO-SCR-58000,113278,14-01-2024,12-07-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2024-113278-CHO-MIL-31000,113278,14-01-2024,12-07-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,3.25,1,2.11,3.25,1.14,27000
US-2024-113278-CHO-MIL-31000,113278,14-01-2024,12-07-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,16.25,5,10.55,3.25,5.7,27000
US-2024-113278-CHO-MIL-31000,113278,14-01-2024,12-07-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2024-113278-CHO-SCR-58000,113278,14-01-2024,12-07-2029,Standard Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,14.4,4,10,3.6,4.4,27000
US-2024-113278-CHO-MIL-31000,113278,14-01-2024,12-07-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2024-113278-CHO-FUD-51000,113278,14-01-2024,12-07-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,14.4,4,9.6,3.6,4.8,27000
US-2024-165904-CHO-NUT-13000,165904,07-04-2024,02-10-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,6.98,2,4.98,3.49,2,27000
US-2024-165904-CHO-FUD-51000,165904,07-04-2024,02-10-2029,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,7.2,2,4.8,3.6,2.4,27000
US-2024-106964-CHO-SCR-58000,106964,17-12-2024,12-06-2030,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,7.2,2,5,3.6,2.2,27000
US-2021-127131-CHO-FUD-51000,127131,24-11-2021,23-05-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,25.2,7,16.8,3.6,8.4,27000
US-2021-127131-CHO-NUT-13000,127131,24-11-2021,23-05-2027,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,13.96,4,9.96,3.49,4,27000
US-2021-127131-CHO-MIL-31000,127131,24-11-2021,23-05-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2021-127131-CHO-FUD-51000,127131,24-11-2021,23-05-2027,Standard Class,CHO-FUD-51000,Wonka Bar - Fudge Mallows,Chocolate,21.6,6,14.4,3.6,7.2,27000
US-2022-110632-CHO-TRI-54000,110632,17-03-2022,12-09-2027,Second Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,7.5,2,4.9,3.75,2.6,27000
US-2022-110632-CHO-SCR-58000,110632,17-03-2022,12-09-2027,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,3.6,1,2.5,3.6,1.1,27000
US-2022-147011-CHO-MIL-31000,147011,18-06-2022,13-12-2027,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2022-157287-CHO-SCR-58000,157287,22-12-2022,14-06-2028,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,25.2,7,17.5,3.6,7.7,27000
US-2022-157287-CHO-MIL-31000,157287,22-12-2022,14-06-2028,First Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,6.5,2,4.22,3.25,2.28,27000
US-2022-135538-CHO-MIL-31000,135538,24-12-2022,19-06-2028,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,13,4,8.44,3.25,4.56,27000
US-2024-166184-CHO-TRI-54000,166184,24-03-2024,17-09-2029,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2024-166184-CHO-SCR-58000,166184,24-03-2024,17-09-2029,First Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,10.8,3,7.5,3.6,3.3,27000
US-2024-166184-CHO-TRI-54000,166184,24-03-2024,17-09-2029,First Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,3.75,1,2.45,3.75,1.3,27000
US-2024-135013-CHO-TRI-54000,135013,24-07-2024,14-01-2030,Same Day,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,18.75,5,12.25,3.75,6.5,27000
US-2022-103072-CHO-SCR-58000,103072,27-09-2022,22-03-2028,Second Class,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,Chocolate,18,5,12.5,3.6,5.5,27000
US-2022-103072-CHO-NUT-13000,103072,27-09-2022,22-03-2028,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,13.96,4,9.96,3.49,4,27000
US-2023-136133-CHO-NUT-13000,136133,18-08-2023,12-02-2029,Second Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,31.41,9,22.41,3.49,9,27000
US-2023-140130-CHO-MIL-31000,140130,31-10-2023,27-04-2029,Standard Class,CHO-MIL-31000,Wonka Bar - Milk Chocolate,Chocolate,9.75,3,6.33,3.25,3.42,27000
US-2023-140130-CHO-TRI-54000,140130,31-10-2023,27-04-2029,Standard Class,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,Chocolate,11.25,3,7.35,3.75,3.9,27000
US-2023-140130-CHO-NUT-13000,140130,31-10-2023,27-04-2029,Standard Class,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,Chocolate,10.47,3,7.47,3.49,3,27000
